date,open,close,high,low,volume,code
2017-08-04,12.16,11.62,12.37,11.5,439877.0,300350
2017-08-11,11.51,10.97,11.8,10.82,299120.0,300350
2017-08-18,11.0,11.2,11.97,10.98,269867.0,300350
2017-08-25,11.17,11.24,11.37,11.01,141404.0,300350
2017-09-01,11.26,11.34,11.52,11.07,194559.0,300350
2017-09-08,11.32,11.65,12.1,11.2,339184.0,300350
2017-09-15,11.69,11.65,11.95,11.21,234744.0,300350
2017-09-22,11.57,11.99,12.48,11.47,567403.0,300350
2017-09-29,11.98,10.76,11.98,10.63,320916.0,300350
2017-10-13,10.85,11.85,12.1,10.85,477611.0,300350
2017-10-20,11.81,12.73,13.09,11.12,773381.0,300350
2017-10-27,12.61,12.04,13.02,11.89,580958.0,300350
2017-11-03,12.0,10.86,12.15,10.66,352574.0,300350
2017-11-10,10.81,10.81,11.15,10.71,259295.0,300350
2017-11-17,10.79,9.4,10.79,9.35,276930.0,300350
